Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Unnamed: 17,eFG%,TOV%,ORB%,FT/FGA,Unnamed: 22,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Unnamed: 27,Arena,Attend.,Attend./G,Year,G,MP,FG%,Dist.,Unnamed: 6,2P,0-3,3-10,10-16,16-3P,3P,Unnamed: 13,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,Unnamed: 20,2P.2,3P.2,Unnamed: 23,%FGA,Md.,Unnamed: 26,%FGA.1,Md..1,Unnamed: 29,%3PA,3P%,Unnamed: 32,Att.,Md..2,FG,FGA,3PA,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30.0,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,82.0,19930.0,0.443,12.2,,0.828,0.281,0.171,0.129,0.247,0.172,,0.465,0.648,0.353,0.382,0.38,0.332,,0.468,0.89,,0.06,389.0,,0.212,827.0,,0.292,0.348,,11.0,0.0,,,,,,,,,,,,,,,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,82.0,19836.0,0.459,12.6,,0.778,0.276,0.178,0.11,0.214,0.222,,0.487,0.65,0.392,0.398,0.403,0.358,,0.518,0.86,,0.049,297.0,,0.222,883.0,,0.27,0.394,,15.7,0.5,,,,,,,,,,,,,,,,,
1.0,Atlanta Hawks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.454,11.5,,0.835,0.339,0.14,0.096,0.261,0.165,,0.473,0.602,0.414,0.342,0.386,0.356,,0.572,0.836,,0.062,370.0,,0.259,926.0,,0.25,0.387,,17.0,1.0,,,,,,,,,,,,,,,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19755.0,0.475,12.7,,0.751,0.32,0.118,0.102,0.211,0.249,,0.506,0.615,0.405,0.405,0.447,0.381,,0.549,0.874,,0.045,267.0,,0.27,967.0,,0.253,0.41,,15.0,0.0,,,,,,,,,,,,,,,,,
3.0,Charlotte Bobcats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19880.0,0.452,12.0,,0.78,0.338,0.114,0.098,0.229,0.22,,0.476,0.586,0.412,0.358,0.395,0.367,,0.526,0.888,,0.053,308.0,,0.274,954.0,,0.351,0.372,,6.0,0.0,,,,,,,,,,,,,,,,,
4.0,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.435,12.6,,0.81,0.306,0.102,0.12,0.282,0.19,,0.452,0.537,0.392,0.384,0.411,0.363,,0.556,0.873,,0.046,284.0,,0.239,800.0,,0.232,0.396,,11.0,0.0,,,,,,,,,,,,,,,,,
5.0,Cleveland Cavaliers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.439,12.7,,0.769,0.321,0.105,0.106,0.238,0.231,,0.463,0.602,0.366,0.357,0.365,0.358,,0.498,0.821,,0.041,251.0,,0.252,944.0,,0.345,0.383,,9.0,0.0,,,,,,,,,,,,,,,,,
6.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.464,13.0,,0.785,0.264,0.108,0.17,0.243,0.215,,0.495,0.611,0.398,0.438,0.453,0.352,,0.503,0.903,,0.039,239.0,,0.209,759.0,,0.279,0.371,,19.0,0.0,,,,,,,,,,,,,,,,,
7.0,Denver Nuggets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.47,11.9,,0.772,0.362,0.102,0.1,0.208,0.228,,0.504,0.622,0.4,0.392,0.404,0.355,,0.551,0.907,,0.076,488.0,,0.259,1023.0,,0.241,0.403,,32.0,0.0,,,,,,,,,,,,,,,,,
8.0,Detroit Pistons*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.458,13.5,,0.797,0.265,0.085,0.153,0.295,0.203,,0.481,0.613,0.392,0.405,0.428,0.366,,0.566,0.842,,0.047,278.0,,0.199,738.0,,0.259,0.366,,14.0,0.0,,,,,,,,,,,,,,,,,
9.0,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.459,12.7,,0.705,0.345,0.121,0.068,0.171,0.295,,0.506,0.634,0.378,0.378,0.39,0.348,,0.459,0.815,,0.047,319.0,,0.281,1236.0,,0.245,0.39,,21.0,0.0,,,,,,,,,,,,,,,,,
10.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.448,12.7,,0.745,0.315,0.127,0.096,0.206,0.255,,0.485,0.593,0.41,0.404,0.403,0.342,,0.522,0.846,,0.04,243.0,,0.26,955.0,,0.204,0.375,,12.0,0.0,,,,,,,,,,,,,,,,,
11.0,Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19755.0,0.444,14.0,,0.711,0.246,0.138,0.111,0.216,0.289,,0.472,0.616,0.423,0.38,0.386,0.374,,0.496,0.927,,0.03,193.0,,0.223,921.0,,0.188,0.398,,10.0,0.0,,,,,,,,,,,,,,,,,
12.0,Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.438,12.9,,0.833,0.261,0.128,0.153,0.291,0.167,,0.46,0.592,0.428,0.387,0.395,0.324,,0.571,0.917,,0.034,202.0,,0.212,747.0,,0.151,0.362,,16.0,2.0,,,,,,,,,,,,,,,,,
13.0,Los Angeles Lakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.476,12.6,,0.743,0.328,0.109,0.093,0.213,0.257,,0.51,0.632,0.427,0.389,0.417,0.378,,0.554,0.863,,0.069,439.0,,0.248,953.0,,0.28,0.422,,13.0,0.0,,,,,,,,,,,,,,,,,
14.0,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.454,12.4,,0.736,0.324,0.142,0.093,0.178,0.264,,0.492,0.61,0.424,0.362,0.399,0.349,,0.42,0.887,,0.054,336.0,,0.252,938.0,,0.197,0.389,,29.0,0.0,,,,,,,,,,,,,,,,,
15.0,Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.443,13.4,,0.783,0.268,0.115,0.107,0.294,0.217,,0.467,0.614,0.391,0.37,0.397,0.358,,0.534,0.829,,0.051,284.0,,0.2,699.0,,0.221,0.403,,11.0,0.0,,,,,,,,,,,,,,,,,
16.0,Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19855.0,0.449,11.6,,0.805,0.33,0.149,0.117,0.21,0.195,,0.474,0.561,0.411,0.381,0.433,0.344,,0.535,0.847,,0.047,288.0,,0.248,865.0,,0.26,0.411,,11.0,0.0,,,,,,,,,,,,,,,,,
17.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.451,11.6,,0.815,0.306,0.181,0.122,0.206,0.185,,0.474,0.589,0.43,0.379,0.399,0.35,,0.474,0.862,,0.035,210.0,,0.253,942.0,,0.191,0.358,,27.0,0.0,,,,,,,,,,,,,,,,,
18.0,New Jersey Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.443,12.4,,0.778,0.347,0.085,0.09,0.256,0.222,,0.47,0.563,0.365,0.402,0.403,0.348,,0.632,0.873,,0.068,384.0,,0.26,824.0,,0.259,0.424,,23.0,0.0,,,,,,,,,,,,,,,,,
19.0,New Orleans Hornets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19805.0,0.466,12.8,,0.761,0.284,0.137,0.113,0.227,0.239,,0.49,0.617,0.427,0.4,0.413,0.389,,0.484,0.887,,0.057,361.0,,0.204,759.0,,0.289,0.439,,7.0,1.0,,,,,,,,,,,,,,,,,
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19880.0,0.439,11.5,,0.785,0.353,0.137,0.101,0.194,0.215,,0.467,0.554,0.406,0.365,0.406,0.337,,0.461,0.792,,0.044,266.0,,0.284,975.0,,0.249,0.362,,21.0,1.0,,,,,,,,,,,,,,,,,
21.0,Orlando Magic*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.474,12.8,,0.678,0.325,0.126,0.096,0.132,0.322,,0.516,0.635,0.414,0.405,0.401,0.386,,0.446,0.873,,0.071,423.0,,0.235,858.0,,0.334,0.413,,18.0,0.0,,,,,,,,,,,,,,,,,
22.0,Philadelphia 76ers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19755.0,0.46,10.9,,0.857,0.359,0.116,0.154,0.227,0.143,,0.483,0.614,0.402,0.396,0.378,0.317,,0.516,0.831,,0.074,459.0,,0.273,961.0,,0.261,0.367,,23.0,1.0,,,,,,,,,,,,,,,,,
23.0,Phoenix Suns*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19780.0,0.5,12.7,,0.74,0.31,0.116,0.102,0.211,0.26,,0.538,0.671,0.44,0.439,0.444,0.393,,0.6,0.818,,0.066,422.0,,0.233,961.0,,0.322,0.401,,5.0,0.0,,,,,,,,,,,,,,,,,
24.0,Portland Trail Blazers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19905.0,0.448,14.1,,0.782,0.214,0.137,0.121,0.311,0.218,,0.468,0.603,0.43,0.407,0.416,0.377,,0.516,0.92,,0.048,276.0,,0.153,531.0,,0.379,0.409,,29.0,1.0,,,,,,,,,,,,,,,,,
25.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.464,12.0,,0.792,0.33,0.124,0.098,0.239,0.208,,0.488,0.599,0.391,0.397,0.423,0.373,,0.451,0.833,,0.044,273.0,,0.27,991.0,,0.267,0.389,,8.0,0.0,,,,,,,,,,,,,,,,,
26.0,San Antonio Spurs*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19730.0,0.457,13.2,,0.749,0.248,0.157,0.116,0.227,0.251,,0.487,0.649,0.401,0.402,0.413,0.369,,0.498,0.928,,0.017,94.0,,0.225,923.0,,0.414,0.401,,11.0,0.0,,,,,,,,,,,,,,,,,
27.0,Seattle SuperSonics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.444,11.6,,0.866,0.287,0.159,0.144,0.277,0.134,,0.462,0.594,0.39,0.377,0.408,0.333,,0.527,0.85,,0.057,363.0,,0.209,774.0,,0.243,0.377,,5.0,0.0,,,,,,,,,,,,,,,,,
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19830.0,0.468,13.6,,0.783,0.272,0.085,0.111,0.314,0.217,,0.489,0.603,0.443,0.426,0.425,0.392,,0.549,0.944,,0.053,317.0,,0.202,733.0,,0.311,0.412,,19.0,3.0,,,,,,,,,,,,,,,,,
29.0,Utah Jazz*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19705.0,0.497,11.2,,0.834,0.375,0.099,0.1,0.26,0.166,,0.522,0.641,0.425,0.416,0.429,0.372,,0.629,0.882,,0.057,341.0,,0.298,1167.0,,0.195,0.404,,19.0,0.0,,,,,,,,,,,,,,,,,
30.0,Washington Wizards*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19905.0,0.446,13.0,,0.759,0.285,0.145,0.098,0.231,0.241,,0.475,0.633,0.384,0.353,0.388,0.356,,0.474,0.805,,0.043,283.0,,0.225,849.0,,0.181,0.38,,7.0,0.0,,,,,,,,,,,,,,,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,82.0,19801.0,0.457,12.5,,0.778,0.308,0.124,0.111,0.235,0.222,,0.484,0.607,0.408,0.391,0.409,0.362,,0.523,0.867,,0.051,309.0,,0.24,889.0,,0.264,0.395,,15.6,0.3,,,,,,,,,,,,,,,,,
1.0,Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,67.0,16280.0,0.449,14.1,,0.602,0.291,0.155,0.097,0.059,0.398,,0.525,0.658,0.414,0.394,0.376,0.333,,0.525,0.743,,0.086,448.0,,0.268,829.0,,0.201,0.342,,13.0,1.0,,,,,,,,,,,,,,,,,
2.0,Boston Celtics*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17430.0,0.461,13.9,,0.614,0.276,0.173,0.094,0.071,0.386,,0.522,0.662,0.387,0.437,0.416,0.364,,0.491,0.707,,0.053,302.0,,0.307,1039.0,,0.181,0.396,,22.0,0.0,,,,,,,,,,,,,,,,,
3.0,Brooklyn Nets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17480.0,0.448,13.8,,0.577,0.315,0.15,0.07,0.042,0.423,,0.524,0.651,0.358,0.381,0.413,0.343,,0.518,0.789,,0.068,383.0,,0.318,1061.0,,0.213,0.369,,13.0,0.0,,,,,,,,,,,,,,,,,
4.0,Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,65.0,15675.0,0.447,13.3,,0.604,0.34,0.152,0.057,0.055,0.396,,0.511,0.627,0.362,0.375,0.354,0.348,,0.487,0.812,,0.072,372.0,,0.305,900.0,,0.225,0.383,,13.0,0.0,,,,,,,,,,,,,,,,,
5.0,Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,65.0,15750.0,0.434,13.5,,0.601,0.303,0.192,0.062,0.044,0.399,,0.489,0.627,0.357,0.321,0.352,0.352,,0.56,0.803,,0.061,307.0,,0.299,828.0,,0.201,0.397,,14.0,0.0,,,,,,,,,,,,,,,,,
6.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,65.0,15725.0,0.458,13.2,,0.638,0.297,0.183,0.101,0.057,0.362,,0.519,0.64,0.407,0.443,0.385,0.351,,0.472,0.835,,0.057,295.0,,0.267,833.0,,0.188,0.396,,7.0,0.0,,,,,,,,,,,,,,,,,
7.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,75.0,18175.0,0.461,15.2,,0.543,0.245,0.162,0.082,0.053,0.457,,0.541,0.696,0.407,0.413,0.431,0.367,,0.483,0.783,,0.054,325.0,,0.236,927.0,,0.204,0.408,,20.0,0.0,,,,,,,,,,,,,,,,,
8.0,Denver Nuggets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17745.0,0.473,13.3,,0.656,0.278,0.18,0.105,0.092,0.344,,0.533,0.687,0.402,0.417,0.456,0.359,,0.56,0.853,,0.056,326.0,,0.27,1003.0,,0.208,0.401,,19.0,1.0,,,,,,,,,,,,,,,,,
9.0,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,66.0,15965.0,0.459,13.2,,0.619,0.282,0.214,0.072,0.05,0.381,,0.515,0.66,0.4,0.369,0.401,0.367,,0.499,0.871,,0.061,314.0,,0.304,891.0,,0.284,0.422,,13.0,1.0,,,,,,,,,,,,,,,,,
10.0,Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,65.0,15725.0,0.438,14.4,,0.645,0.244,0.166,0.108,0.128,0.355,,0.495,0.666,0.382,0.416,0.384,0.334,,0.597,0.841,,0.068,343.0,,0.252,733.0,,0.182,0.405,,11.0,0.0,,,,,,,,,,,,,,,,,
11.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17380.0,0.451,15.2,,0.499,0.297,0.126,0.04,0.036,0.501,,0.557,0.672,0.379,0.403,0.402,0.345,,0.43,0.692,,0.05,297.0,,0.293,1075.0,,0.245,0.378,,10.0,0.0,,,,,,,,,,,,,,,,,
12.0,Indiana Pacers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17620.0,0.476,13.3,,0.683,0.298,0.151,0.119,0.116,0.317,,0.529,0.651,0.428,0.456,0.42,0.363,,0.533,0.867,,0.037,216.0,,0.302,1130.0,,0.232,0.389,,10.0,0.0,,,,,,,,,,,,,,,,,
13.0,Los Angeles Clippers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17380.0,0.466,13.8,,0.625,0.272,0.167,0.104,0.081,0.375,,0.522,0.669,0.408,0.419,0.4,0.371,,0.465,0.818,,0.067,392.0,,0.243,834.0,,0.25,0.401,,11.0,0.0,,,,,,,,,,,,,,,,,
14.0,Los Angeles Lakers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,71.0,17090.0,0.48,13.4,,0.642,0.315,0.147,0.084,0.097,0.358,,0.552,0.723,0.401,0.401,0.355,0.349,,0.518,0.831,,0.091,528.0,,0.277,1025.0,,0.26,0.402,,10.0,0.0,,,,,,,,,,,,,,,,,
15.0,Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17570.0,0.468,13.0,,0.654,0.281,0.21,0.103,0.06,0.346,,0.532,0.667,0.443,0.427,0.397,0.347,,0.547,0.88,,0.057,337.0,,0.265,989.0,,0.202,0.381,,12.0,0.0,,,,,,,,,,,,,,,,,
16.0,Miami Heat*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17745.0,0.468,14.7,,0.581,0.255,0.159,0.09,0.077,0.419,,0.532,0.693,0.418,0.398,0.386,0.379,,0.558,0.849,,0.073,401.0,,0.231,811.0,,0.231,0.381,,19.0,0.0,,,,,,,,,,,,,,,,,
17.0,Milwaukee Bucks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17595.0,0.476,14.6,,0.572,0.284,0.141,0.082,0.064,0.428,,0.567,0.717,0.374,0.458,0.467,0.355,,0.498,0.811,,0.057,355.0,,0.274,1066.0,,0.204,0.392,,9.0,0.0,,,,,,,,,,,,,,,,,
18.0,Minnesota Timberwolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,64.0,15560.0,0.441,14.0,,0.567,0.308,0.164,0.055,0.04,0.433,,0.521,0.64,0.384,0.373,0.372,0.336,,0.49,0.791,,0.043,229.0,,0.325,1020.0,,0.173,0.339,,11.0,1.0,,,,,,,,,,,,,,,,,
19.0,New Orleans Pelicans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17430.0,0.465,13.8,,0.597,0.309,0.144,0.079,0.065,0.403,,0.528,0.666,0.376,0.394,0.378,0.37,,0.516,0.874,,0.06,359.0,,0.302,1106.0,,0.233,0.401,,20.0,0.0,,,,,,,,,,,,,,,,,
20.0,New York Knicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,66.0,15965.0,0.447,12.9,,0.682,0.313,0.159,0.091,0.119,0.318,,0.499,0.64,0.364,0.401,0.382,0.337,,0.451,0.872,,0.072,370.0,,0.286,867.0,,0.201,0.374,,7.0,0.0,,,,,,,,,,,,,,,,,
21.0,Oklahoma City Thunder*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17430.0,0.468,13.8,,0.647,0.26,0.173,0.128,0.087,0.353,,0.529,0.68,0.386,0.455,0.474,0.355,,0.457,0.778,,0.061,342.0,,0.272,864.0,,0.195,0.357,,22.0,1.0,,,,,,,,,,,,,,,,,
22.0,Orlando Magic*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17570.0,0.444,14.2,,0.636,0.252,0.169,0.121,0.095,0.364,,0.502,0.664,0.406,0.392,0.381,0.343,,0.511,0.859,,0.052,292.0,,0.26,909.0,,0.142,0.395,,25.0,1.0,,,,,,,,,,,,,,,,,
23.0,Philadelphia 76ers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17595.0,0.468,13.8,,0.64,0.266,0.173,0.114,0.087,0.36,,0.524,0.688,0.41,0.408,0.399,0.368,,0.516,0.913,,0.056,329.0,,0.254,917.0,,0.193,0.409,,12.0,0.0,,,,,,,,,,,,,,,,,
24.0,Phoenix Suns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,73.0,17595.0,0.468,13.4,,0.639,0.296,0.146,0.116,0.081,0.361,,0.529,0.659,0.404,0.444,0.405,0.358,,0.574,0.889,,0.054,306.0,,0.271,979.0,,0.24,0.374,,8.0,0.0,,,,,,,,,,,,,,,,,
25.0,Portland Trail Blazers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,74.0,17835.0,0.463,14.3,,0.626,0.272,0.139,0.117,0.097,0.374,,0.514,0.634,0.399,0.428,0.446,0.377,,0.409,0.669,,0.047,288.0,,0.243,888.0,,0.185,0.418,,12.0,0.0,,,,,,,,,,,,,,,,,
26.0,Sacramento Kings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17455.0,0.462,14.2,,0.605,0.253,0.187,0.09,0.075,0.395,,0.527,0.689,0.4,0.416,0.426,0.364,,0.471,0.828,,0.052,302.0,,0.258,930.0,,0.211,0.392,,8.0,1.0,,,,,,,,,,,,,,,,,
27.0,San Antonio Spurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,71.0,17215.0,0.472,14.1,,0.682,0.233,0.158,0.144,0.147,0.318,,0.516,0.666,0.435,0.458,0.422,0.376,,0.481,0.888,,0.035,197.0,,0.241,878.0,,0.207,0.4,,15.0,0.0,,,,,,,,,,,,,,,,,
28.0,Toronto Raptors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17380.0,0.458,14.0,,0.579,0.311,0.155,0.056,0.058,0.421,,0.519,0.645,0.381,0.367,0.351,0.374,,0.53,0.811,,0.054,315.0,,0.305,1025.0,,0.217,0.382,,12.0,0.0,,,,,,,,,,,,,,,,,
29.0,Utah Jazz*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17355.0,0.471,14.1,,0.586,0.256,0.196,0.087,0.048,0.414,,0.535,0.692,0.407,0.42,0.428,0.38,,0.452,0.775,,0.064,345.0,,0.268,889.0,,0.249,0.418,,21.0,1.0,,,,,,,,,,,,,,,,,
30.0,Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,72.0,17355.0,0.457,14.2,,0.642,0.259,0.16,0.111,0.112,0.358,,0.506,0.688,0.363,0.41,0.387,0.368,,0.509,0.832,,0.047,276.0,,0.285,1029.0,,0.167,0.388,,18.0,1.0,,,,,,,,,,,,,,,,,
,League Average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,71.0,17061.0,0.46,13.9,,0.616,0.282,0.165,0.093,0.077,0.384,,0.524,0.667,0.396,0.416,0.404,0.358,,0.504,0.815,,0.059,330.0,,0.276,943.0,,0.211,0.39,,13.9,0.3,,,,,,,,,,,,,,,,,
1.0,Atlanta Hawks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.458,13.4,,0.684,0.263,0.174,0.102,0.145,0.316,,0.502,0.643,0.409,0.419,0.413,0.363,,0.598,0.87,,0.026,154.0,,0.242,989.0,,0.268,0.386,,13.0,1.0,,,,,,,,,,,,,,,,,
2.0,Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19730.0,0.435,13.3,,0.749,0.273,0.148,0.109,0.219,0.251,,0.47,0.608,0.348,0.424,0.402,0.333,,0.51,0.852,,0.039,239.0,,0.217,835.0,,0.242,0.39,,15.0,0.0,,,,,,,,,,,,,,,,,
3.0,Brooklyn Nets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19880.0,0.459,13.6,,0.699,0.256,0.171,0.112,0.16,0.301,,0.497,0.642,0.413,0.427,0.405,0.369,,0.491,0.88,,0.052,309.0,,0.202,743.0,,0.243,0.391,,20.0,0.0,,,,,,,,,,,,,,,,,
4.0,Charlotte Bobcats*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19905.0,0.442,12.6,,0.781,0.29,0.151,0.122,0.218,0.219,,0.468,0.607,0.414,0.409,0.352,0.351,,0.539,0.874,,0.04,253.0,,0.245,910.0,,0.209,0.371,,17.0,0.0,,,,,,,,,,,,,,,,,
5.0,Chicago Bulls*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19930.0,0.432,12.7,,0.778,0.297,0.148,0.112,0.222,0.222,,0.456,0.597,0.334,0.373,0.392,0.348,,0.611,0.854,,0.035,210.0,,0.254,915.0,,0.22,0.383,,20.0,3.0,,,,,,,,,,,,,,,,,
6.0,Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19930.0,0.437,12.8,,0.764,0.269,0.17,0.128,0.197,0.236,,0.461,0.583,0.388,0.394,0.402,0.356,,0.513,0.82,,0.045,278.0,,0.212,791.0,,0.252,0.373,,19.0,0.0,,,,,,,,,,,,,,,,,
7.0,Dallas Mavericks*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.474,13.2,,0.726,0.262,0.156,0.135,0.173,0.274,,0.508,0.655,0.418,0.426,0.428,0.384,,0.52,0.861,,0.047,308.0,,0.206,856.0,,0.199,0.412,,15.0,0.0,,,,,,,,,,,,,,,,,
8.0,Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.447,12.5,,0.722,0.309,0.182,0.08,0.15,0.278,,0.481,0.634,0.373,0.351,0.366,0.358,,0.518,0.813,,0.066,425.0,,0.233,933.0,,0.24,0.416,,20.0,0.0,,,,,,,,,,,,,,,,,
9.0,Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19780.0,0.447,11.1,,0.778,0.356,0.197,0.068,0.157,0.222,,0.483,0.64,0.344,0.369,0.348,0.321,,0.493,0.779,,0.052,342.0,,0.284,1204.0,,0.251,0.396,,24.0,0.0,,,,,,,,,,,,,,,,,
10.0,Golden State Warriors*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.462,13.4,,0.709,0.264,0.176,0.1,0.169,0.291,,0.496,0.654,0.394,0.396,0.412,0.38,,0.54,0.753,,0.055,363.0,,0.188,777.0,,0.24,0.413,,21.0,0.0,,,,,,,,,,,,,,,,,
11.0,Houston Rockets*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19830.0,0.472,11.9,,0.67,0.341,0.214,0.049,0.065,0.33,,0.529,0.663,0.405,0.391,0.343,0.358,,0.472,0.834,,0.078,481.0,,0.276,1046.0,,0.23,0.389,,11.0,1.0,,,,,,,,,,,,,,,,,
12.0,Indiana Pacers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19780.0,0.449,13.0,,0.765,0.249,0.188,0.124,0.205,0.235,,0.477,0.611,0.418,0.382,0.425,0.357,,0.498,0.831,,0.03,180.0,,0.218,831.0,,0.246,0.406,,14.0,0.0,,,,,,,,,,,,,,,,,
13.0,Los Angeles Clippers*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,82.0,19755.0,0.474,13.8,,0.709,0.267,0.137,0.097,0.208,0.291,,0.525,0.707,0.408,0.422,0.415,0.352,,0.568,0.847,,0.081,496.0,,0.188,817.0,,0.286,0.401,,11.0,1.0,,,,,,,,,,,,,,,,,
